paper id,last_name,first_name,full_name
903.2649,Lin,Jiayi,Jiayi Lin
704.0859,Nagy,Bela,Bela Nagy
708.0027,Piotto,Giampaolo,Giampaolo Piotto
706.0441,Mukhopadhyaya,Biswarup,Biswarup Mukhopadhyaya
705.3429,Mahadevan,Priya,Priya Mahadevan
704.1454,Wallace,Kent,Kent Wallace
706.0988,Göttsche,Lothar,Lothar Göttsche
807.3622,Evang,Kilian,Kilian Evang
707.3959,Yuen,Chau,Chau Yuen
704.2564,Hastings,Matthew B.,Matthew B. Hastings
704.1816,Hennawi,Joseph F.,Joseph F. Hennawi
704.2378,Smoktunowicz,Agata,Agata Smoktunowicz
704.1049,Soni,Amarjit,Amarjit Soni
704.2318,Stuchlik,Zdenek,Zdenek Stuchlik
1010.1858,Huang,Jianyu,Jianyu Huang
704.3653,Brun-Cottan,Francoise,Francoise Brun-Cottan
705.379,Neumaier,Arnold,Arnold Neumaier
707.4318,Akhmadeyeva,Leila,Leila Akhmadeyeva
709.0707,Güler,Osman,Osman Güler
706.2429,Ren,Yuhang,Yuhang Ren
706.1772,Vergani,Susanna,Susanna Vergani
712.1239,Dow-Hygelund,Corey,Corey Dow-Hygelund
705.2851,Yokoyama,Jun'ichi,Jun'ichi Yokoyama
705.2085,Sil,Sanjib,Sanjib Sil
706.3021,Neman,Azadeh,Azadeh Neman
704.3729,Lhotel,Elsa,Elsa Lhotel
704.2677,Panigrahi,Prasanta K.,Prasanta K. Panigrahi
707.1134,Yanagawa,Kohji,Kohji Yanagawa
709.2558,Khosravi,Shahram,Shahram Khosravi
809.4141,Esmkhani,Mohammad Ali,Mohammad Ali Esmkhani
705.3561,Mancini,Toni,Toni Mancini
704.2289,Janson,Svante,Svante Janson
706.2419,Combescot,Monique,Monique Combescot
1208.0999,Ji,Shiyu,Shiyu Ji
707.4477,Helmi,Amina,Amina Helmi
705.0547,Mussack,Katie,Katie Mussack
706.3001,Gitti,Myriam,Myriam Gitti
705.2633,Akhshani,Afshin,Afshin Akhshani
801.239,Rawle,Timothy D.,Timothy D. Rawle
705.0983,Papadodimas,Kyriakos,Kyriakos Papadodimas
706.3043,Lai,David K.,David K. Lai
704.1473,Ying,Mingsheng,Mingsheng Ying
705.1238,Gimon,Eric G.,Eric G. Gimon
804.076,Sharon,Chelsea,Chelsea Sharon
705.3146,Tumulka,Roderich,Roderich Tumulka
704.221,Silverberg,Robert F.,Robert F. Silverberg
706.0891,Hopkins,Jeffrey L.,Jeffrey L. Hopkins
803.222,Kopidaki,Stella,Stella Kopidaki
706.0259,Zhou,Haijun,Haijun Zhou
704.0266,Hoffman,Jennifer L.,Jennifer L. Hoffman
704.3095,Kirkpatrick,Kay,Kay Kirkpatrick
704.2107,Bleile,Beatrice,Beatrice Bleile
704.0312,Lewis,Geraint F.,Geraint F. Lewis
704.0009,Evans,Neal J.,Neal J. Evans
707.2624,Takami,Toshiya,Toshiya Takami
706.06,Pal,Debabrata,Debabrata Pal
705.1704,Kartashov,Yaroslav V.,Yaroslav V. Kartashov
705.1901,Araya,Pablo A.,Pablo A. Araya
704.12,Vodev,Georgi,Georgi Vodev
708.056,Schechtman,Gideon,Gideon Schechtman
710.4727,Leblebici,Yusuf,Yusuf Leblebici
705.2341,Mitra,Aditi,Aditi Mitra
704.1183,Ruan,Zhichao,Zhichao Ruan
704.3735,Dighe,Amol,Amol Dighe
704.0275,Bergman,George M.,George M. Bergman
705.1971,Johnson,Mark W.,Mark W. Johnson
705.2439,Zenklusen,Rico,Rico Zenklusen
705.2443,Sasaki,Misao,Misao Sasaki
708.2266,Yue,Tan,Tan Yue
704.1156,Sparks,William B.,William B. Sparks
712.0257,Xiangdong,Gao,Gao Xiangdong
709.4182,Casper,Frederick,Frederick Casper
704.0238,Bower,Geoffrey C.,Geoffrey C. Bower
801.0232,Frosini,Patrizio,Patrizio Frosini
704.149,Bailey,Jon A.,Jon A. Bailey
705.2402,Kotzinian,Aram,Aram Kotzinian
705.0568,Thiébaut,Rodolphe,Rodolphe Thiébaut
704.3711,Ara,Pere,Pere Ara
706.1243,Keres,Dusan,Dusan Keres
707.2499,Van Leeuwen,Willem,Willem Van Leeuwen
704.2291,White,Simon D. M.,Simon D. M. White
708.0865,Ghosh,Souvik,Souvik Ghosh
704.069,Kanitscheider,Ingmar,Ingmar Kanitscheider
704.0259,Kenyon,Scott J.,Scott J. Kenyon
705.1014,Kawamura,Yoshiharu,Yoshiharu Kawamura
1307.7374,Yu,Wenlong,Wenlong Yu
907.5282,Li,Dongdong,Dongdong Li
704.3098,Lambert,Amaury,Amaury Lambert
704.3213,Rempe,Lasse,Lasse Rempe
706.2794,Pajic,Damir,Damir Pajic
705.4225,Ohno,Hiromichi,Hiromichi Ohno
712.2565,De Raedt,Koen,Koen De Raedt
704.3959,Telmini,Mourad,Mourad Telmini
707.0873,Danchi,William C.,William C. Danchi
705.3028,Berti,Patrizia,Patrizia Berti
808.1639,Malygin,Mykola,Mykola Malygin
705.3671,Fucci,Guglielmo,Guglielmo Fucci
711.4404,Karpeshina,Yulia,Yulia Karpeshina
705.4013,Iwao,Shinsuke,Shinsuke Iwao
705.1494,Ouchi,Masami,Masami Ouchi
705.3072,Lane,Benjamin F.,Benjamin F. Lane
704.1521,Ryu,Dongsu,Dongsu Ryu
705.1969,Sen,Ujjwal,Ujjwal Sen
704.1189,Peng,Eric W.,Eric W. Peng
704.046,Pogge,Richard W.,Richard W. Pogge
704.2109,Dunning,Clare,Clare Dunning
705.1546,Shang,Zhaohui,Zhaohui Shang
705.0682,Oguri,Masamune,Masamune Oguri
704.3551,Wedemeier,Annika,Annika Wedemeier
704.0316,Driver,Simon P.,Simon P. Driver
705.0069,Chen,Xiaohong,Xiaohong Chen
708.3971,Backer,Adam S.,Adam S. Backer
705.1898,De Angelis,Tiziano,Tiziano De Angelis
704.1607,Lukkarinen,Jani,Jani Lukkarinen
705.0975,Aerts,Diederik,Diederik Aerts
705.215,Akerblom,Nikolas,Nikolas Akerblom
706.3721,Barnes,Rory,Rory Barnes
705.249,Dadhich,Naresh,Naresh Dadhich
708.3206,Cowan,Benjamin M.,Benjamin M. Cowan
803.253,Stuchlík,Zdeněk,Zdeněk Stuchlík
708.2856,Weng,Hongming,Hongming Weng
705.4305,Cachazo,Freddy,Freddy Cachazo
707.3804,Ames,Aaron D.,Aaron D. Ames
704.1768,Gzyl,Henryk,Henryk Gzyl
704.0685,Tomie,Masaya,Masaya Tomie
710.2289,Alvarez,Ezequiel,Ezequiel Alvarez
804.3284,Montorsi,Arianna,Arianna Montorsi
704.2951,Zhang,Yichao,Yichao Zhang
704.0933,Vishwanath,Ashvin,Ashvin Vishwanath
708.2326,Li,Shiliang,Shiliang Li
908.1754,González-Alonso,Martín,Martín González-Alonso
905.4589,Shi,Hongliang,Hongliang Shi
712.1124,Wu,Haiyan,Haiyan Wu
707.0074,Sanders,Barry C.,Barry C. Sanders
705.3348,Iguain,José Luis,José Luis Iguain
709.3721,Pello,Roser,Roser Pello
709.2583,Rao,Kumar,Kumar Rao
712.1156,Rodríguez,Adrián,Adrián Rodríguez
704.0697,Ota,Toshihiko,Toshihiko Ota
705.2258,Okada,Nobuchika,Nobuchika Okada
704.1787,Baer,Roi,Roi Baer
705.3798,van der Hofstad,Remco,Remco van der Hofstad
704.1595,Paun,Ioana,Ioana Paun
706.4254,Fabbiano,Giuseppina,Giuseppina Fabbiano
704.0796,Adler,Stephen L.,Stephen L. Adler
705.4196,Kalas,Paul G.,Paul G. Kalas
1105.4143,Abedini,Navid,Navid Abedini
705.125,Das,Dibyendu,Dibyendu Das
706.1032,Tasaki,Hal,Hal Tasaki
706.0029,Stankovich,Sasha,Sasha Stankovich
712.2579,Yao,Hongyi,Hongyi Yao
705.2594,Antal,Tibor,Tibor Antal
704.2812,Liu,Yu-Xiao,Yu-Xiao Liu
803.3925,Sharma,Sayantan,Sayantan Sharma
705.4033,Lecomte,Vivien,Vivien Lecomte
707.1266,Strub,Pierre-Yves,Pierre-Yves Strub
712.3539,Livas,Jeffrey C.,Jeffrey C. Livas
707.1867,Venugopalan,Raju,Raju Venugopalan
704.0514,Hofman,Radoslaw,Radoslaw Hofman
802.2646,Djapo,Haris,Haris Djapo
705.4608,Warrington,Gregory S.,Gregory S. Warrington
710.4029,Holopainen,Janne,Janne Holopainen
704.1305,Lammert,Paul E.,Paul E. Lammert
704.3958,Hohlbauch,Sophia,Sophia Hohlbauch
704.0361,Carrasco,Rolando,Rolando Carrasco
706.1637,Gradwohl,Ronen,Ronen Gradwohl
705.1138,Marian,Paulina,Paulina Marian
706.0835,Fagas,Giorgos,Giorgos Fagas
706.0933,Wu,Guoqing,Guoqing Wu
704.0312,Linder,Eric V.,Eric V. Linder
704.1279,Camacho,Ryan M.,Ryan M. Camacho
704.0825,Feng,Shiping,Shiping Feng
706.0641,Iribarren,Jose Luis,Jose Luis Iribarren
704.1449,Elliott,George A.,George A. Elliott
704.3431,Mamon,Gary A.,Gary A. Mamon
903.3657,Pinheiro,Diogo,Diogo Pinheiro
708.0167,Zuo,Yijun,Yijun Zuo
704.3385,Hoffman,Yehuda,Yehuda Hoffman
710.2697,Blanc,Guillermo A.,Guillermo A. Blanc
707.1282,Kraus,I,I Kraus
709.354,Guáqueta,Camilo,Camilo Guáqueta
711.1493,Khochfar,Sadegh,Sadegh Khochfar
908.2193,Hou,Xiaojie,Xiaojie Hou
707.2125,Di Scala,Antonio J.,Antonio J. Di Scala
707.3259,Zhong-Zhou,Ren,Ren Zhong-Zhou
705.1475,Jiang,Zhi-Qiang,Zhi-Qiang Jiang
704.1015,Ikeda,Noriaki,Noriaki Ikeda
711.2843,Li,Xueliang,Xueliang Li
708.0938,de Vivie-Riedle,Regina,Regina de Vivie-Riedle
708.1862,Saramaki,Jari,Jari Saramaki
906.3923,Koizumi,Daiki,Daiki Koizumi
704.1207,Benachour,Said,Said Benachour
709.0526,Bassett,Bruce A.,Bruce A. Bassett
706.3748,Savin,Ovidiu,Ovidiu Savin
710.3917,Drid,Hamza,Hamza Drid
905.0885,Li,Wanli,Wanli Li
708.2638,Krems,Roman V.,Roman V. Krems
705.2827,Zhang,Shiwei,Shiwei Zhang
704.1191,Vogt,Steven S.,Steven S. Vogt
705.2749,Santachiara,Raoul,Raoul Santachiara
706.2772,Vasiltchik,Michail,Michail Vasiltchik
708.0868,Shaw,Douglas J.,Douglas J. Shaw
809.0102,Wu,Yuqing,Yuqing Wu
707.0954,Aoyama,Kazushi,Kazushi Aoyama
704.1518,Furlan,Elise,Elise Furlan
708.0456,Kumar,Nishant,Nishant Kumar
704.3732,Lounis,Brahim,Brahim Lounis
704.0253,van Dishoeck,Ewine F.,Ewine F. van Dishoeck
709.4428,Ho,George C.,George C. Ho
706.0212,Polkovnikov,Anatoli,Anatoli Polkovnikov
704.1611,Bec,Jeremie,Jeremie Bec
706.0914,Albert,Loic,Loic Albert
708.3864,Denissenkov,Pavel A.,Pavel A. Denissenkov
704.2009,Jiang,Yunfeng,Yunfeng Jiang
709.3992,Sgro',Carmelo,Carmelo Sgro'
707.2164,Li,Ju,Ju Li
710.2532,Young,Maxwell,Maxwell Young
704.0917,Benz,Willy,Willy Benz
708.0468,Li,Chuan-Feng,Chuan-Feng Li
706.1296,Greene,Chris H.,Chris H. Greene
706.0615,Wei,Juncheng,Juncheng Wei
706.3276,Li,Baowen,Baowen Li
707.3775,Flapan,Erica,Erica Flapan
704.0491,Hunt,Brian R.,Brian R. Hunt
809.2457,Sustersic,Luka,Luka Sustersic
708.0682,Zeitlin,Anton M.,Anton M. Zeitlin
707.4087,Montero,Miquel,Miquel Montero
710.5218,Elamine,Abdallah,Abdallah Elamine
805.3848,Buczyński,Jarosław,Jarosław Buczyński
704.0801,Camus,Brice,Brice Camus
705.3291,Okuyama,Kazumi,Kazumi Okuyama
711.3411,Zhang,Liqun,Liqun Zhang
803.222,Troullinou,Georgia,Georgia Troullinou
706.2271,Lieber,Charles M.,Charles M. Lieber
1104.0995,Zhu,Junyu,Junyu Zhu
705.3032,Fleishman,Gregory D.,Gregory D. Fleishman
712.3594,Wright,Edward L.,Edward L. Wright
706.4247,Bridson,Martin R.,Martin R. Bridson
705.0343,Komatsu,Eiichiro,Eiichiro Komatsu
812.1628,Mehrdad,Behzad,Behzad Mehrdad
706.0006,Heller,Clayton,Clayton Heller
705.0504,Scheepers,Marion,Marion Scheepers
704.1269,Zdeborová,Lenka,Lenka Zdeborová
704.1185,Kuzenko,Sergei M.,Sergei M. Kuzenko
704.2922,Nakamura,Katsuhiro,Katsuhiro Nakamura
704.1643,Latała,Rafał,Rafał Latała
705.0735,David,Justin R.,Justin R. David
704.0009,Myers,Philip C.,Philip C. Myers
803.1696,Sheng,Yunlong,Yunlong Sheng
705.1294,Vivo,Pierpaolo,Pierpaolo Vivo
704.2031,Guerra,Graziano,Graziano Guerra
711.0475,Sarkar,Debasis,Debasis Sarkar
705.4581,Minic,Djordje,Djordje Minic
807.2039,Mirzaii,Behrooz,Behrooz Mirzaii
705.3773,Pan,Guangming,Guangming Pan
705.1527,Ozbay,Arif,Arif Ozbay
710.2082,Duan,Jinqiao,Jinqiao Duan
705.3847,Cvetic,Mirjam,Mirjam Cvetic
705.3779,Sheng,Mao,Mao Sheng
705.3323,Percival,Will J.,Will J. Percival
708.1148,Turusbekova,Umut,Umut Turusbekova
1001.5323,Allahbakhshi,Mahsa,Mahsa Allahbakhshi
1210.5251,Lu,Yiran,Yiran Lu
704.2267,Jacobsen,Steven D.,Steven D. Jacobsen
707.1899,Schroeder,Timothy A.,Timothy A. Schroeder
706.0136,Capitaine,Mireille,Mireille Capitaine
706.0036,Giribet,Gaston,Gaston Giribet
706.4329,Efremov,Vladimir N.,Vladimir N. Efremov
705.0404,Oberoi,Divya,Divya Oberoi
705.0697,Hill,Christopher T.,Christopher T. Hill
704.3119,SenGupta,Soumitra,Soumitra SenGupta
705.2146,Berkooz,Micha,Micha Berkooz
705.2668,Fleurov,Daria,Daria Fleurov
706.0402,Eriksson,Olle,Olle Eriksson
710.3745,Corona,María,María Corona
705.0617,Chandrasekharan,Shailesh,Shailesh Chandrasekharan
806.4372,Asdre,Katerina,Katerina Asdre
707.0883,Jones,Drew,Drew Jones
704.0639,Paris,Matteo G. A.,Matteo G. A. Paris
802.3958,Suzuki,Ryuji,Ryuji Suzuki
809.4274,Sheet,Goutam,Goutam Sheet
705.3081,Tomita,Akihisa,Akihisa Tomita
1001.2363,Zhou,Zihan,Zihan Zhou
709.4443,Holder,Gilbert,Gilbert Holder
707.3064,Ribas,Ignasi,Ignasi Ribas
705.1362,Tajima,Hiroyasu,Hiroyasu Tajima
1503.00401,Xiong,Zongyuan,Zongyuan Xiong
711.278,Musolesi,Mirco,Mirco Musolesi
705.1867,Fassarella,Thiago,Thiago Fassarella
707.023,Papachristodoulou,Antonis,Antonis Papachristodoulou
708.1147,Bhattacharya,Aniket,Aniket Bhattacharya
901.135,Wang,Zhiyu,Zhiyu Wang
1005.2708,Li,Minghao,Minghao Li
707.3171,Guptasarma,Prasenjit,Prasenjit Guptasarma
704.0526,Baleanu,Dumitru,Dumitru Baleanu
711.0092,Sparavigna,Amelia,Amelia Sparavigna
705.0888,Mirza,Behrouz,Behrouz Mirza
904.3822,Luo,Yanan,Yanan Luo
704.3329,Buras,Andrzej J.,Andrzej J. Buras
704.3138,Brutovsky,Branislav,Branislav Brutovsky
704.0282,Bandi,Samuele,Samuele Bandi
704.2444,Chen,Xuelei,Xuelei Chen
807.5045,Ge,Junyi,Junyi Ge
801.0328,Li,Xiaoying,Xiaoying Li
808.2534,Ibata,Rodrigo A.,Rodrigo A. Ibata
704.031,Cui,Lang,Lang Cui
704.1598,Medin,Zach,Zach Medin
1008.3523,Li,Shiqi,Shiqi Li
705.1486,Natchu,Vishnu,Vishnu Natchu
704.1623,Datta,Supriyo,Supriyo Datta
1001.322,Wang,Yilin,Yilin Wang
801.2691,Reche,Rémy,Rémy Reche
704.1117,Barci,Daniel G.,Daniel G. Barci
707.2979,Sandell,Göran,Göran Sandell
706.0163,Vidybida,Alexander K.,Alexander K. Vidybida
705.2187,Grosfeld,Eytan,Eytan Grosfeld
704.2942,Dolphin,Andrew E.,Andrew E. Dolphin
704.2204,Croll,Bryce,Bryce Croll
710.3,Gangopadhyay,Debashis,Debashis Gangopadhyay
704.234,Li,Bao-An,Bao-An Li
704.2179,Snell,Ronald L.,Ronald L. Snell
709.1735,Schlafly,Edward F.,Edward F. Schlafly
707.1725,Berg,Bernd A.,Bernd A. Berg
708.0417,Zhang,Xiaolei,Xiaolei Zhang
704.3853,Coussen,Françoise,Françoise Coussen
805.2366,Jernigan,Garrett,Garrett Jernigan
708.3531,Wang,Xiaohan,Xiaohan Wang
1010.3464,Wei,Yanfeng,Yanfeng Wei
708.08,Voloshin,Sergei A.,Sergei A. Voloshin
709.0082,Acquaviva,Viviana,Viviana Acquaviva
705.3178,Suyama,Teruaki,Teruaki Suyama
704.0208,Hagge,Tobias J.,Tobias J. Hagge
806.2595,Li,Yulin,Yulin Li
704.0261,Randall,Scott W.,Scott W. Randall
704.1861,Vera,Octavio,Octavio Vera
705.2754,Wirgin,Armand,Armand Wirgin
708.1612,Chiang,Cheng-Wei,Cheng-Wei Chiang
709.1315,Du,Dongsheng,Dongsheng Du
708.0079,Oja,Hannu,Hannu Oja
705.4085,Demaine,Erik D.,Erik D. Demaine
1102.1636,Saha,Arpan,Arpan Saha
1305.3003,Jiang,Zihao,Zihao Jiang
704.2666,Gaberdiel,Matthias R.,Matthias R. Gaberdiel
707.3718,Haber,Howard E.,Howard E. Haber
711.4573,Rao,Michaël,Michaël Rao
707.0594,Howarth,Ian D.,Ian D. Howarth
704.2588,Cheung,Kingman,Kingman Cheung
706.28,Wingate,Beth,Beth Wingate
705.0322,Vedral,Vlatko,Vlatko Vedral
708.0948,Barrieu,Pauline,Pauline Barrieu
705.1196,Yahiro,Masanobu,Masanobu Yahiro
705.3245,Verde,Licia,Licia Verde
710.2427,Worek,Malgorzata,Malgorzata Worek
1001.3247,Wang,Jiahui,Jiahui Wang
704.343,Stowe,Matthew C.,Matthew C. Stowe
704.1573,Bommier,Veronique,Veronique Bommier
705.1847,Larsen,Finn,Finn Larsen
710.0331,Sharma,Rishi,Rishi Sharma
705.1972,Stanev,Todor,Todor Stanev
707.0656,Zhang,Jiayu,Jiayu Zhang
704.012,Cheng,Xiao-Dong,Xiao-Dong Cheng
905.2924,Mohammad,Nassir,Nassir Mohammad
706.1446,Marquet,Cyrille,Cyrille Marquet
704.3054,Bliss,Daniel W.,Daniel W. Bliss
704.3315,Kan-ya,Yukitoshi,Yukitoshi Kan-ya
1106.2546,Peng,Yingjie,Yingjie Peng
712.0543,Bagchi,Joydeep,Joydeep Bagchi
705.2277,Dutta,Sukanta,Sukanta Dutta
704.3434,Saligrama,Venkatesh,Venkatesh Saligrama
707.169,Pen,Ue-Li,Ue-Li Pen
704.2881,Araya,Akito,Akito Araya
704.0468,Tan,Jinsong,Jinsong Tan
708.2883,Farkas,Bálint,Bálint Farkas
704.1994,Brink,Jeroen van den,Jeroen van den Brink
706.1969,Fontelos,Marco A.,Marco A. Fontelos
706.1372,Rothschild,Richard E.,Richard E. Rothschild
710.2157,Guo,Yicheng,Yicheng Guo
711.1302,Wachtel,Vitali,Vitali Wachtel
704.2839,Krajnovic,Davor,Davor Krajnovic
704.1375,Ota,Yukihiro,Yukihiro Ota
705.4273,Gómez,José L.,José L. Gómez
706.0818,Sturm,Eckhard,Eckhard Sturm
710.3905,Bahat-Treidel,Omri,Omri Bahat-Treidel
707.0192,Patsahan,Oksana,Oksana Patsahan
704.2645,Nakanishi,Noboru,Noboru Nakanishi
707.0614,Saneblidze,Samson,Samson Saneblidze
707.2099,Swartz,Douglas A.,Douglas A. Swartz
705.3957,Cvitanović,Predrag,Predrag Cvitanović
704.0612,Kovchegov,Yuri V.,Yuri V. Kovchegov
704.2532,Durisen,Richard H.,Richard H. Durisen
708.2514,Hell,Pavol,Pavol Hell
905.4674,Ahmadi,Amirhossein,Amirhossein Ahmadi
704.3834,Ovcharov,Evgeni,Evgeni Ovcharov
907.5459,Li,Yixuan,Yixuan Li
705.4366,Chavanis,Pierre-Henri,Pierre-Henri Chavanis
705.2017,Matsumoto,Hironori,Hironori Matsumoto
801.2089,Terracini,Lea,Lea Terracini
705.237,Brown,Kenneth R.,Kenneth R. Brown
1006.1737,Granger,Léo,Léo Granger
707.1403,Siemiginowska,Aneta,Aneta Siemiginowska
704.0439,Averin,Dmitri V.,Dmitri V. Averin
707.2908,Kurtzmann,Aline,Aline Kurtzmann
707.0288,Sunyaev,Rashid,Rashid Sunyaev
704.0825,Qin,Jihong,Jihong Qin
710.4228,Roberts,Gareth,Gareth Roberts
705.1387,Usui,Fumihiko,Fumihiko Usui
712.07,Kokubu,Kento,Kento Kokubu
710.0009,Lipowska,Dorota,Dorota Lipowska
704.0971,Xing,Zhi-zhong,Zhi-zhong Xing
708.2476,Wu,Yihong,Yihong Wu
706.2345,Ng,John N.,John N. Ng
706.2894,Chakrabarti,Sandip K.,Sandip K. Chakrabarti
705.4089,Krovi,Hari,Hari Krovi
706.1568,Wang,Zhihui,Zhihui Wang
808.3439,Liu,Fu,Fu Liu
705.1368,Vafa,Cumrun,Cumrun Vafa
706.1516,Teobaldi,Gilberto,Gilberto Teobaldi
710.4649,Ghanta,Praveen,Praveen Ghanta
708.0555,Bhamidi,Shankar,Shankar Bhamidi
707.3641,Shalaev,Vladimir M.,Vladimir M. Shalaev
705.1447,Ray,Rajarshi,Rajarshi Ray
704.346,Tong,Limin,Limin Tong
707.2773,Kosloff,Ronnie,Ronnie Kosloff
710.4105,Liu,Tie,Tie Liu
906.3576,Zhao,Yibo,Yibo Zhao
707.2186,Pap,Gyula,Gyula Pap
705.0394,Karabali,Dimitra,Dimitra Karabali
709.2706,Stone,Sheldon,Sheldon Stone
1010.3652,Diao,Zijian,Zijian Diao
707.4385,Alesker,Semyon,Semyon Alesker
706.0073,Dou,Yiping,Yiping Dou
705.3544,Prokhorov,Mikhail D.,Mikhail D. Prokhorov
911.3946,Yu,Xinwei,Xinwei Yu
704.2614,Walsh,Andrew G.,Andrew G. Walsh
802.3005,Chen,Zilong,Zilong Chen
801.1204,Banerjee,Narayan,Narayan Banerjee
708.256,Bonanome,Marianna,Marianna Bonanome
711.2154,Hieret,Carolin,Carolin Hieret
704.0707,Warren,Patrick B.,Patrick B. Warren
706.4314,Bray,Alan J.,Alan J. Bray
704.1145,Orlov,Alexander Yu.,Alexander Yu. Orlov
704.3665,Liu,Deng,Deng Liu
704.1514,Litim,Daniel F.,Daniel F. Litim
705.0174,Mair,Alois,Alois Mair
704.083,Zhang,Shou-Cheng,Shou-Cheng Zhang
709.0366,Glazko,Galina,Galina Glazko
705.2132,Degani,Ilan,Ilan Degani
705.0607,Song,Qiao,Qiao Song
712.008,Oxman,Luis E.,Luis E. Oxman
704.3889,Weis,Jean-Jacques,Jean-Jacques Weis
704.1602,Orbay,Metin,Metin Orbay
705.2403,de la Incera,Vivian,Vivian de la Incera
707.2316,Duffy,Alan R.,Alan R. Duffy
704.244,Klemm,Albrecht,Albrecht Klemm
705.0786,Ezawa,Motohiko,Motohiko Ezawa
705.1814,Zhang,Yongsheng,Yongsheng Zhang
709.2083,Di Guilmi,Corrado,Corrado Di Guilmi
808.298,Shen,Chenglong,Chenglong Shen
704.1832,Patten,Brian M.,Brian M. Patten
706.0565,Cao,Jianguo,Jianguo Cao
704.109,Zhang,Xinmin,Xinmin Zhang
803.3614,Raghu,Srinivas,Srinivas Raghu
704.373,Sevim,Volkan,Volkan Sevim
710.4325,Yannouleas,Constantine,Constantine Yannouleas
704.369,Angeleri-Hugel,Lidia,Lidia Angeleri-Hugel
705.1546,Ganguly,Rajib,Rajib Ganguly
704.049,Stancil,Daniel D.,Daniel D. Stancil
808.3766,Raskin,Cody,Cody Raskin
1106.2373,Huang,Zhijie,Zhijie Huang
707.0762,Habib,Irfan,Irfan Habib
1010.2199,Singh,Anup,Anup Singh
903.2799,Allam,Sahar,Sahar Allam
707.0476,Andrews,Jeffrey G.,Jeffrey G. Andrews
704.1733,Lobo,Francisco S. N.,Francisco S. N. Lobo
704.2211,Vittoria,Carmine,Carmine Vittoria
704.1662,An,Haipeng,Haipeng An
704.2179,Bergin,Edwin A.,Edwin A. Bergin
707.2408,Brower,Richard C.,Richard C. Brower
705.3801,Paredes,Josep M.,Josep M. Paredes
704.1405,Silva,Pedro J.,Pedro J. Silva
806.3312,Huang,Xiaoqing,Xiaoqing Huang
705.3862,Fernandez,Francisco M.,Francisco M. Fernandez
706.0406,Jain,Kavita,Kavita Jain
705.0233,Hu,Jiangping,Jiangping Hu
801.1164,Jiang,Zhibo,Zhibo Jiang
907.391,Basu,Abhik,Abhik Basu
706.3043,Johnson,Jennifer A.,Jennifer A. Johnson
704.1099,Toth,Bence,Bence Toth
705.3616,van Deursen,Arie,Arie van Deursen
1504.04558,Luo,Jiebo,Jiebo Luo
711.2093,Yu,Guoliang,Guoliang Yu
705.0404,Torr,Glen,Glen Torr
705.0973,Drory,Niv,Niv Drory
705.3566,Du,Jiangfeng,Jiangfeng Du
707.4473,Covey,Kevin R.,Kevin R. Covey
707.3196,Fukutome,Takahiko,Takahiko Fukutome
709.4001,Shen,Y,Y Shen
706.4022,Miller,Lance,Lance Miller
707.3867,Kohmura,Takayoshi,Takayoshi Kohmura
704.2544,Urbanke,Ruediger,Ruediger Urbanke
704.0635,Sato,Katsuhiko,Katsuhiko Sato
908.2273,Sun,Qingqing,Qingqing Sun
704.0636,Mukamel,Shaul,Shaul Mukamel
704.1688,Ray,Sugata,Sugata Ray
1003.1819,Khanna,Shruti,Shruti Khanna
710.3442,Orignac,Edmond,Edmond Orignac
708.1282,King,Stephen F.,Stephen F. King
704.0481,Tomio,Lauro,Lauro Tomio
1011.5367,Lara,Rubén,Rubén Lara
804.05,Aoki,Dai,Dai Aoki
704.2353,Vu,Mai,Mai Vu
704.0793,Wang,Anzhong,Anzhong Wang
805.2357,Cai,Zi,Zi Cai
704.2601,Somerville,Rachel S.,Rachel S. Somerville
1103.0325,Ye,Qianqian,Qianqian Ye
712.0095,Carena,Marcela,Marcela Carena
704.0042,Licata,Ignazio,Ignazio Licata
704.0697,Takasugi,Eiichi,Eiichi Takasugi
704.2881,Yamazaki,Toshitaka,Toshitaka Yamazaki
705.2187,Ilan,Roni,Roni Ilan
704.1908,Erban,Radek,Radek Erban
909.3395,Karmakar,Subhajit,Subhajit Karmakar
705.0835,Chieffo,Logan,Logan Chieffo
706.4341,Kim,Taekyun,Taekyun Kim
705.3128,Saha,Bijan,Bijan Saha
704.2564,Kozma,Balazs,Balazs Kozma
704.2856,Mueller,Torben,Torben Mueller
704.116,Hartnoll,Sean A.,Sean A. Hartnoll
808.3558,Buyya,Rajkumar,Rajkumar Buyya
709.0805,Tindel,Samy,Samy Tindel
704.1778,Peterson,Jonathon,Jonathon Peterson
709.3527,Noble,Scott C.,Scott C. Noble
707.421,Zheng,Wenjing,Wenjing Zheng
705.3445,Kinyon,Michael K.,Michael K. Kinyon
705.4431,Czech,Bartlomiej,Bartlomiej Czech
708.05,Marcolli,Matilde,Matilde Marcolli
708.0832,Robinson,Sarah E.,Sarah E. Robinson
706.3501,Bendo,George J.,George J. Bendo
806.4265,Belhaj,Adil,Adil Belhaj
709.2608,Medori,Costantino,Costantino Medori
704.0911,Elmegreen,Bruce G.,Bruce G. Elmegreen
704.1191,Marcy,Geoffrey W.,Geoffrey W. Marcy
706.3042,Bourgoin,Mickael,Mickael Bourgoin
708.2863,Goldsmith,Paul F.,Paul F. Goldsmith
901.2021,Sandu,Titus,Titus Sandu
